# Toon conformance cases: name<TAB>argv (JSON string array)<TAB>stdin file or -<TAB>class<TAB>note
# GENERATED by cases/build-cases.py (cases/gen-hand-cases.py + cases/gen-fixture-cases.py). Do not edit:
# change a generator, run `python3 cases/build-cases.py`, then re-capture with --repin "<reason>".
# Capture:  scripts/golden-capture.sh goldens/cases.tsv goldens -- ./oracle/toon
# Floor:    scripts/floor.sh goldens/cases.tsv goldens --repeat 3 -- ./oracle/toon
# Check:    scripts/lanes.sh goldens/cases.tsv goldens port/main.bend
flag_delimiter_word_tab	["--encode", "--delimiter", "tab"]	cases/inputs/hand/flag_delimiter_word_tab.txt	flagform	
flag_delimiter_backslash_t	["--encode", "--delimiter", "\\t"]	cases/inputs/hand/flag_delimiter_backslash_t.txt	flagform	
flag_delimiter_real_tab	["--encode", "--delimiter", "\t"]	cases/inputs/hand/flag_delimiter_real_tab.txt	flagform	
flag_short_combined_e	["-e"]	cases/inputs/hand/flag_short_combined_e.txt	flagform	
flag_short_d	["-d"]	cases/inputs/hand/flag_short_d.txt	flagform	
flag_stdin_dash	["-e", "-"]	cases/inputs/hand/flag_stdin_dash.txt	flagform	
flag_stdin_dash_decode	["-d", "-"]	cases/inputs/hand/flag_stdin_dash_decode.txt	flagform	
flag_double_dash_file	["--", "cases/inputs/hand/files/plain.json"]	-	flagform	
flag_output_dev_stdout_encode	["-e", "-o", "/dev/stdout"]	cases/inputs/hand/flag_output_dev_stdout_encode.txt	flagform	file output path + success line on stderr
flag_output_dev_stdout_decode	["-d", "--output", "/dev/stdout"]	cases/inputs/hand/flag_output_dev_stdout_decode.txt	flagform	
flag_output_attached	["-e", "-o/dev/stdout"]	cases/inputs/hand/flag_output_attached.txt	flagform	
flag_output_equals	["-e", "--output=/dev/stdout"]	cases/inputs/hand/flag_output_equals.txt	flagform	
flag_output_file_label	["-o", "/dev/stdout", "cases/inputs/hand/files/label.json"]	-	flagform	success line names the input path
flag_indent_0_encode	["--encode", "--indent", "0"]	cases/inputs/hand/flag_indent_0_encode.txt	flagform	
flag_indent_16_encode	["--encode", "--indent", "16"]	cases/inputs/hand/flag_indent_16_encode.txt	flagform	
flag_indent_1_encode	["--encode", "--indent", "1"]	cases/inputs/hand/flag_indent_1_encode.txt	flagform	
flag_no_strict_on_encode_ignored	["--encode", "--no-strict"]	cases/inputs/hand/flag_no_strict_on_encode_ignored.txt	flagform	
flag_expand_paths_on_encode_ignored	["--encode", "--expand-paths", "safe"]	cases/inputs/hand/flag_expand_paths_on_encode_ignored.txt	flagform	
flag_key_folding_on_decode_ignored	["--decode", "--key-folding", "safe"]	cases/inputs/hand/flag_key_folding_on_decode_ignored.txt	flagform	
flag_flatten_depth_without_folding	["--encode", "--flatten-depth", "2"]	cases/inputs/hand/flag_flatten_depth_without_folding.txt	flagform	
flag_flatten_depth_big	["--encode", "--key-folding", "safe", "--flatten-depth", "18446744073709551615"]	cases/inputs/hand/flag_flatten_depth_big.txt	flagform	
flag_flatten_depth_too_big	["--encode", "--key-folding", "safe", "--flatten-depth", "18446744073709551616"]	cases/inputs/hand/flag_flatten_depth_too_big.txt	flagform	
flag_flatten_depth_3	["--encode", "--key-folding", "safe", "--flatten-depth", "3"]	cases/inputs/hand/flag_flatten_depth_3.txt	flagform	
auto_json_ext	["cases/inputs/hand/files/auto.json"]	-	autodetect	
auto_toon_ext	["cases/inputs/hand/files/auto.toon"]	-	autodetect	
auto_upper_json_ext	["cases/inputs/hand/files/upper.JSON"]	-	autodetect	
auto_upper_toon_ext	["cases/inputs/hand/files/upper.TOON"]	-	autodetect	
auto_txt_ext_defaults_encode	["cases/inputs/hand/files/plain.txt"]	-	autodetect	
auto_no_ext_defaults_encode	["cases/inputs/hand/files/noext"]	-	autodetect	
auto_toon_ext_forced_encode	["--encode", "cases/inputs/hand/files/forced.toon"]	-	autodetect	
auto_json_ext_forced_decode	["--decode", "cases/inputs/hand/files/forced.json"]	-	autodetect	
auto_double_ext	["cases/inputs/hand/files/data.json.toon"]	-	autodetect	
auto_dotfile_json	["cases/inputs/hand/files/.json"]	-	autodetect	a bare .json has no extension in Rust's Path
auto_stdin_defaults_encode	[]	cases/inputs/hand/auto_stdin_defaults_encode.txt	autodetect	
auto_toon_content_json_ext_fails	["cases/inputs/hand/files/wrong.json"]	-	autodetect	
stats_small	["--encode", "--stats"]	cases/inputs/hand/stats_small.txt	stats	
stats_users	["--encode", "--stats"]	cases/inputs/hand/stats_users.txt	stats	
stats_no_savings	["--encode", "--stats"]	cases/inputs/hand/stats_no_savings.txt	stats	diff 0: no Saved line
stats_empty_object	["--encode", "--stats"]	cases/inputs/hand/stats_empty_object.txt	stats	
stats_with_output	["--encode", "--stats", "-o", "/dev/stdout"]	cases/inputs/hand/stats_with_output.txt	stats	
stats_on_decode_ignored	["--decode", "--stats"]	cases/inputs/hand/stats_on_decode_ignored.txt	stats	
stats_unicode_whitespace	["--encode", "--stats"]	cases/inputs/hand/stats_unicode_whitespace.txt	stats	is_whitespace is Unicode-aware
stats_ratio_1	["--encode", "--stats"]	cases/inputs/hand/stats_ratio_1.txt	stats	percent rounding probes
stats_ratio_2	["--encode", "--stats"]	cases/inputs/hand/stats_ratio_2.txt	stats	percent rounding probes
stats_ratio_3	["--encode", "--stats"]	cases/inputs/hand/stats_ratio_3.txt	stats	percent rounding probes
stats_ratio_4	["--encode", "--stats"]	cases/inputs/hand/stats_ratio_4.txt	stats	percent rounding probes
stats_ratio_5	["--encode", "--stats"]	cases/inputs/hand/stats_ratio_5.txt	stats	percent rounding probes
encnum_ints	["--encode"]	cases/inputs/hand/encnum_ints.json	enc-number	
encnum_big_ints	["--encode"]	cases/inputs/hand/encnum_big_ints.json	enc-number	
encnum_decimals	["--encode"]	cases/inputs/hand/encnum_decimals.json	enc-number	
encnum_exponents	["--encode"]	cases/inputs/hand/encnum_exponents.json	enc-number	
encnum_extremes	["--encode"]	cases/inputs/hand/encnum_extremes.json	enc-number	
encnum_long_mantissa	["--encode"]	cases/inputs/hand/encnum_long_mantissa.json	enc-number	
encnum_in_arrays	["--encode"]	cases/inputs/hand/encnum_in_arrays.json	enc-number	
encnum_root	["--encode"]	cases/inputs/hand/encnum_root.json	enc-number	
encnum_root_negative_zero	["--encode"]	cases/inputs/hand/encnum_root_negative_zero.json	enc-number	
encnum_overflow_positive	["--encode"]	cases/inputs/hand/encnum_overflow_positive.json	enc-number	serde_json: number out of range
encnum_overflow_negative	["--encode"]	cases/inputs/hand/encnum_overflow_negative.json	enc-number	
encnum_overflow_huge_exponent	["--encode"]	cases/inputs/hand/encnum_overflow_huge_exponent.json	enc-number	
encnum_zero_huge_exponent	["--encode"]	cases/inputs/hand/encnum_zero_huge_exponent.json	enc-number	
encnum_tiny_huge_exponent	["--encode"]	cases/inputs/hand/encnum_tiny_huge_exponent.json	enc-number	
encnum_overflow_wide_ints_neg_exponent	["--encode"]	cases/inputs/hand/encnum_overflow_wide_ints_neg_exponent.json	enc-number	R16-1: out of range despite e-1
encnum_overflow_wide_ints_then_syntax	["--encode"]	cases/inputs/hand/encnum_overflow_wide_ints_then_syntax.json	enc-number	R16-1: out-of-range precedes the syntax error
encnum_overflow_exponent_just_past_bound	["--encode"]	cases/inputs/hand/encnum_overflow_exponent_just_past_bound.json	enc-number	R16-3: 1e311 is out of range
decnum_ints	["--decode"]	cases/inputs/hand/decnum_ints.toon	dec-number	
decnum_decimals	["--decode"]	cases/inputs/hand/decnum_decimals.toon	dec-number	
decnum_exponents	["--decode"]	cases/inputs/hand/decnum_exponents.toon	dec-number	
decnum_extremes	["--decode"]	cases/inputs/hand/decnum_extremes.toon	dec-number	1e309 parses to inf: not finite, so the token is a string
decnum_long_mantissa	["--decode"]	cases/inputs/hand/decnum_long_mantissa.toon	dec-number	
decnum_not_numbers	["--decode"]	cases/inputs/hand/decnum_not_numbers.toon	dec-number	tokens that stay strings
decnum_inline_and_tabular	["--decode"]	cases/inputs/hand/decnum_inline_and_tabular.toon	dec-number	
decnum_root	["--decode"]	cases/inputs/hand/decnum_root.toon	dec-number	
decnum_root_negative_zero	["--decode"]	cases/inputs/hand/decnum_root_negative_zero.toon	dec-number	
decnum_compact	["--decode", "--indent", "0"]	cases/inputs/hand/decnum_compact.toon	dec-number	
decnum_expand_path	["--decode", "--expand-paths", "safe"]	cases/inputs/hand/decnum_expand_path.toon	dec-number	the non-streaming stringify path
decfmt_exp_upper_boundary	["--decode"]	cases/inputs/hand/decfmt_exp_upper_boundary.toon	dec-number	OQ-001
decfmt_exp_lower_boundary	["--decode"]	cases/inputs/hand/decfmt_exp_lower_boundary.toon	dec-number	OQ-001
decfmt_exp_shapes	["--decode"]	cases/inputs/hand/decfmt_exp_shapes.toon	dec-number	OQ-001
decfmt_exp_compact_and_expand	["--decode", "--indent", "0", "--expand-paths", "safe"]	cases/inputs/hand/decfmt_exp_compact_and_expand.toon	dec-number	OQ-001: both writers
encnum_u64_boundary	["--encode"]	cases/inputs/hand/encnum_u64_boundary.json	enc-number	OQ-002: digits past a u64 significand are dropped
encnum_frac_long	["--encode"]	cases/inputs/hand/encnum_frac_long.json	enc-number	OQ-002
encnum_pow10_slow_path	["--encode"]	cases/inputs/hand/encnum_pow10_slow_path.json	enc-number	OQ-002: exponents past the exact powers of ten
encnum_pow10_each	["--encode"]	cases/inputs/hand/encnum_pow10_each.json	enc-number	OQ-002
encnum_mixed_digits	["--encode"]	cases/inputs/hand/encnum_mixed_digits.json	enc-number	OQ-002
encstr_quoting	["--encode"]	cases/inputs/hand/encstr_quoting.json	enc-string	
encstr_only_close_bracket_forces_quotes	["--encode"]	cases/inputs/hand/encstr_only_close_bracket_forces_quotes.json	enc-string	
encstr_only_open_brace_forces_quotes	["--encode"]	cases/inputs/hand/encstr_only_open_brace_forces_quotes.json	enc-string	
encstr_only_close_brace_forces_quotes	["--encode"]	cases/inputs/hand/encstr_only_close_brace_forces_quotes.json	enc-string	
encstr_non_whitespace_u1234_bare	["--encode"]	cases/inputs/hand/encstr_non_whitespace_u1234_bare.json	enc-string	
encstr_quoting_pipe	["--encode", "--delimiter", "|"]	cases/inputs/hand/encstr_quoting_pipe.json	enc-string	
encstr_quoting_tab	["--encode", "--delimiter", "\t"]	cases/inputs/hand/encstr_quoting_tab.json	enc-string	
encstr_unicode	["--encode"]	cases/inputs/hand/encstr_unicode.json	enc-string	trim() is Unicode-aware
encstr_escapes_in	["--encode"]	cases/inputs/hand/encstr_escapes_in.json	enc-string	control characters other than \n \r \t are emitted raw
encstr_keys	["--encode"]	cases/inputs/hand/encstr_keys.json	enc-string	
encstr_root_string	["--encode"]	cases/inputs/hand/encstr_root_string.json	enc-string	
encstr_root_string_quoted	["--encode"]	cases/inputs/hand/encstr_root_string_quoted.json	enc-string	
encstr_root_empty_string	["--encode"]	cases/inputs/hand/encstr_root_empty_string.json	enc-string	
encstr_root_null	["--encode"]	cases/inputs/hand/encstr_root_null.json	enc-string	
encstr_root_bool	["--encode"]	cases/inputs/hand/encstr_root_bool.json	enc-string	
encstr_long	["--encode"]	cases/inputs/hand/encstr_long.json	enc-string	
encstr_duplicate_keys	["--encode"]	cases/inputs/hand/encstr_duplicate_keys.json	enc-string	IndexMap: last value, first position
encstr_duplicate_keys_after_the_set_is_built	["--encode"]	cases/inputs/hand/encstr_duplicate_keys_after_the_set_is_built.json	enc-string	EXP-029: the member that builds the key set, repeated
enc_reordered_row_with_nested_values_is_list_form	["--encode"]	cases/inputs/hand/enc_reordered_row_with_nested_values_is_list_form.json	enc-string	S4.36: a reordered row with an object or array value is not tabular
encstr_key_later_char_range_ends	["--encode"]	cases/inputs/hand/encstr_key_later_char_range_ends.json	enc-string	S4.21: A, Z, a, z, 9 and _ after the first character keep a key bare
encstr_whitespace_json	["--encode"]	cases/inputs/hand/encstr_whitespace_json.json	enc-string	
encstr_no_trailing_newline	["--encode"]	cases/inputs/hand/encstr_no_trailing_newline.json	enc-string	
enc_shapes_mixed	["--encode"]	cases/inputs/hand/enc_shapes_mixed.json	enc-string	
enc_folding_mix	["--encode", "--key-folding", "safe"]	cases/inputs/hand/enc_folding_mix.json	enc-string	
enc_folding_collision	["--encode", "--key-folding", "safe"]	cases/inputs/hand/enc_folding_collision.json	enc-string	
enc_deep_100	["--encode"]	cases/inputs/hand/enc_deep_100.json	enc-string	
enc_deep_arrays_100	["--encode"]	cases/inputs/hand/enc_deep_arrays_100.json	enc-string	
decstr_quoted	["--decode"]	cases/inputs/hand/decstr_quoted.toon	dec-string	
decstr_unquoted	["--decode"]	cases/inputs/hand/decstr_unquoted.toon	dec-string	
decstr_unicode_ws	["--decode"]	cases/inputs/hand/decstr_unicode_ws.toon	dec-string	trim() strips Unicode whitespace
decstr_control_out	["--decode"]	cases/inputs/hand/decstr_control_out.toon	dec-string	streaming JSON writer: serde_json escaping
decstr_control_out_expand	["--decode", "--expand-paths", "safe"]	cases/inputs/hand/decstr_control_out_expand.toon	dec-string	non-streaming JSON writer: is_control escaping
decstr_keys	["--decode"]	cases/inputs/hand/decstr_keys.toon	dec-string	
decstr_empty_doc	["--decode"]	cases/inputs/hand/decstr_empty_doc.toon	dec-string	empty input is {}
decstr_blank_doc	["--decode"]	cases/inputs/hand/decstr_blank_doc.toon	dec-string	only blank lines
decstr_root_string	["--decode"]	cases/inputs/hand/decstr_root_string.toon	dec-string	
decstr_root_quoted	["--decode"]	cases/inputs/hand/decstr_root_quoted.toon	dec-string	
decstr_root_true	["--decode"]	cases/inputs/hand/decstr_root_true.toon	dec-string	
decstr_root_null	["--decode"]	cases/inputs/hand/decstr_root_null.toon	dec-string	
decstr_two_primitives	["--decode"]	cases/inputs/hand/decstr_two_primitives.toon	dec-string	
jsonout_indent_0	["--decode", "--indent", "0"]	cases/inputs/hand/jsonout_indent_0.toon	json-out	
jsonout_expand_indent_0	["--decode", "--indent", "0", "--expand-paths", "safe"]	cases/inputs/hand/jsonout_expand_indent_0.toon	json-out	
jsonout_indent_1	["--decode", "--indent", "1"]	cases/inputs/hand/jsonout_indent_1.toon	json-out	
jsonout_expand_indent_1	["--decode", "--indent", "1", "--expand-paths", "safe"]	cases/inputs/hand/jsonout_expand_indent_1.toon	json-out	
jsonout_indent_2	["--decode"]	cases/inputs/hand/jsonout_indent_2.toon	json-out	
jsonout_expand_indent_2	["--decode", "--expand-paths", "safe"]	cases/inputs/hand/jsonout_expand_indent_2.toon	json-out	
jsonout_indent_4	["--decode", "--indent", "4"]	cases/inputs/hand/jsonout_indent_4.toon	json-out	
jsonout_expand_indent_4	["--decode", "--indent", "4", "--expand-paths", "safe"]	cases/inputs/hand/jsonout_expand_indent_4.toon	json-out	
jsonout_root_array	["--decode"]	cases/inputs/hand/jsonout_root_array.toon	json-out	
jsonout_root_empty_array	["--decode"]	cases/inputs/hand/jsonout_root_empty_array.toon	json-out	
jsonout_root_array_compact	["--decode", "--indent", "0"]	cases/inputs/hand/jsonout_root_array_compact.toon	json-out	
jsonout_expand_merge	["--decode", "--expand-paths", "safe"]	cases/inputs/hand/jsonout_expand_merge.toon	json-out	
jsonout_expand_conflict_strict	["--decode", "--expand-paths", "safe"]	cases/inputs/hand/jsonout_expand_conflict_strict.toon	json-out	
jsonout_expand_conflict_lenient	["--decode", "--expand-paths", "safe", "--no-strict"]	cases/inputs/hand/jsonout_expand_conflict_lenient.toon	json-out	
jsonout_expand_conflict_obj_prim	["--decode", "--expand-paths", "safe"]	cases/inputs/hand/jsonout_expand_conflict_obj_prim.toon	json-out	
jsonout_expand_conflict_obj_prim_lenient	["--decode", "--expand-paths", "safe", "--no-strict"]	cases/inputs/hand/jsonout_expand_conflict_obj_prim_lenient.toon	json-out	
jsonout_expand_in_arrays	["--decode", "--expand-paths", "safe"]	cases/inputs/hand/jsonout_expand_in_arrays.toon	json-out	
jsonout_expand_deep_limit	["--decode", "--expand-paths", "safe"]	cases/inputs/hand/jsonout_expand_deep_limit.toon	json-out	MAX_EXPAND_DEPTH 256
jsonout_duplicate_keys	["--decode"]	cases/inputs/hand/jsonout_duplicate_keys.toon	json-out	streaming writer repeats the key
jsonout_duplicate_keys_expand	["--decode", "--expand-paths", "safe"]	cases/inputs/hand/jsonout_duplicate_keys_expand.toon	json-out	
jsonout_duplicate_keys_expand_lenient	["--decode", "--expand-paths", "safe", "--no-strict"]	cases/inputs/hand/jsonout_duplicate_keys_expand_lenient.toon	json-out	
toonerr_dup_first_of_two_wins	["--decode"]	cases/inputs/hand/toonerr_dup_first_of_two_wins.toon	toon-error	R16-2: the nested duplicate comes first and wins
toonerr_dup_first_of_two_wins_expand	["--decode", "--expand-paths", "safe"]	cases/inputs/hand/toonerr_dup_first_of_two_wins_expand.toon	toon-error	R16-2 with expansion: the same first failure
jsonerr_empty	["--encode"]	cases/inputs/hand/jsonerr_empty.json	json-error	
jsonerr_whitespace	["--encode"]	cases/inputs/hand/jsonerr_whitespace.json	json-error	
jsonerr_open_brace	["--encode"]	cases/inputs/hand/jsonerr_open_brace.json	json-error	
jsonerr_open_bracket	["--encode"]	cases/inputs/hand/jsonerr_open_bracket.json	json-error	
jsonerr_trailing_comma_arr	["--encode"]	cases/inputs/hand/jsonerr_trailing_comma_arr.json	json-error	
jsonerr_trailing_comma_obj	["--encode"]	cases/inputs/hand/jsonerr_trailing_comma_obj.json	json-error	
jsonerr_missing_value	["--encode"]	cases/inputs/hand/jsonerr_missing_value.json	json-error	
jsonerr_missing_colon	["--encode"]	cases/inputs/hand/jsonerr_missing_colon.json	json-error	
jsonerr_unquoted_key	["--encode"]	cases/inputs/hand/jsonerr_unquoted_key.json	json-error	
jsonerr_single_quotes	["--encode"]	cases/inputs/hand/jsonerr_single_quotes.json	json-error	
jsonerr_bad_true	["--encode"]	cases/inputs/hand/jsonerr_bad_true.json	json-error	
jsonerr_bad_null	["--encode"]	cases/inputs/hand/jsonerr_bad_null.json	json-error	
jsonerr_bad_ident	["--encode"]	cases/inputs/hand/jsonerr_bad_ident.json	json-error	
jsonerr_leading_zero	["--encode"]	cases/inputs/hand/jsonerr_leading_zero.json	json-error	
jsonerr_dot_end	["--encode"]	cases/inputs/hand/jsonerr_dot_end.json	json-error	
jsonerr_dot_start	["--encode"]	cases/inputs/hand/jsonerr_dot_start.json	json-error	
jsonerr_lone_minus	["--encode"]	cases/inputs/hand/jsonerr_lone_minus.json	json-error	
jsonerr_exp_end	["--encode"]	cases/inputs/hand/jsonerr_exp_end.json	json-error	
jsonerr_plus	["--encode"]	cases/inputs/hand/jsonerr_plus.json	json-error	
jsonerr_unterminated_string	["--encode"]	cases/inputs/hand/jsonerr_unterminated_string.json	json-error	
jsonerr_bad_escape	["--encode"]	cases/inputs/hand/jsonerr_bad_escape.json	json-error	
jsonerr_short_hex	["--encode"]	cases/inputs/hand/jsonerr_short_hex.json	json-error	
jsonerr_bad_hex	["--encode"]	cases/inputs/hand/jsonerr_bad_hex.json	json-error	
jsonerr_lone_high_surrogate	["--encode"]	cases/inputs/hand/jsonerr_lone_high_surrogate.json	json-error	
jsonerr_high_then_bmp	["--encode"]	cases/inputs/hand/jsonerr_high_then_bmp.json	json-error	
jsonerr_lone_low_surrogate	["--encode"]	cases/inputs/hand/jsonerr_lone_low_surrogate.json	json-error	
jsonerr_raw_newline_in_string	["--encode"]	cases/inputs/hand/jsonerr_raw_newline_in_string.json	json-error	
jsonerr_raw_tab_in_string	["--encode"]	cases/inputs/hand/jsonerr_raw_tab_in_string.json	json-error	
jsonerr_trailing_chars	["--encode"]	cases/inputs/hand/jsonerr_trailing_chars.json	json-error	
jsonerr_trailing_after_obj	["--encode"]	cases/inputs/hand/jsonerr_trailing_after_obj.json	json-error	
jsonerr_second_line_error	["--encode"]	cases/inputs/hand/jsonerr_second_line_error.json	json-error	
jsonerr_comment	["--encode"]	cases/inputs/hand/jsonerr_comment.json	json-error	
jsonerr_nan	["--encode"]	cases/inputs/hand/jsonerr_nan.json	json-error	
jsonerr_infinity	["--encode"]	cases/inputs/hand/jsonerr_infinity.json	json-error	
jsonerr_missing_comma	["--encode"]	cases/inputs/hand/jsonerr_missing_comma.json	json-error	
jsonerr_missing_comma_obj	["--encode"]	cases/inputs/hand/jsonerr_missing_comma_obj.json	json-error	
jsonerr_key_not_string	["--encode"]	cases/inputs/hand/jsonerr_key_not_string.json	json-error	
jsonerr_eof_in_object	["--encode"]	cases/inputs/hand/jsonerr_eof_in_object.json	json-error	
jsonerr_eof_after_key	["--encode"]	cases/inputs/hand/jsonerr_eof_after_key.json	json-error	
jsonerr_eof_after_colon	["--encode"]	cases/inputs/hand/jsonerr_eof_after_colon.json	json-error	
jsonerr_eof_in_array	["--encode"]	cases/inputs/hand/jsonerr_eof_in_array.json	json-error	
jsonerr_deep_128	["--encode"]	cases/inputs/hand/jsonerr_deep_128.json	json-error	
jsonerr_deep_129	["--encode"]	cases/inputs/hand/jsonerr_deep_129.json	json-error	
jsonerr_deep_objects_200	["--encode"]	cases/inputs/hand/jsonerr_deep_objects_200.json	json-error	
jsonerr_bom_prefixed	["--encode"]	cases/inputs/hand/jsonerr_bom_prefixed.json	json-error	
jsonerr_unicode_in_error_col	["--encode"]	cases/inputs/hand/jsonerr_unicode_in_error_col.json	json-error	
jsonerr_minus_word	["--encode"]	cases/inputs/hand/jsonerr_minus_word.json	json-error	
jsonerr_upper_true	["--encode"]	cases/inputs/hand/jsonerr_upper_true.json	json-error	
jsonerr_form_feed_ws	["--encode"]	cases/inputs/hand/jsonerr_form_feed_ws.json	json-error	
jsonerr_nbsp_ws	["--encode"]	cases/inputs/hand/jsonerr_nbsp_ws.json	json-error	
jsonerr_invalid_utf8_stdin	["--encode"]	cases/inputs/hand/jsonerr_invalid_utf8_stdin.json	json-error	read_to_string rejects invalid UTF-8
jsonerr_invalid_utf8_file	["cases/inputs/hand/files/bad-utf8.json"]	-	json-error	
toonerr_invalid_utf8_stdin	["--decode"]	cases/inputs/hand/toonerr_invalid_utf8_stdin.toon	toon-error	
jsonerr_overlong_utf8	["--encode"]	cases/inputs/hand/jsonerr_overlong_utf8.json	json-error	
jsonerr_overlong_utf8_3byte	["--encode"]	cases/inputs/hand/jsonerr_overlong_utf8_3byte.json	json-error	
jsonerr_overlong_utf8_4byte	["--encode"]	cases/inputs/hand/jsonerr_overlong_utf8_4byte.json	json-error	
jsonerr_truncated_utf8	["--encode"]	cases/inputs/hand/jsonerr_truncated_utf8.json	json-error	
toonerr_blank_in_list	["--decode"]	cases/inputs/hand/toonerr_blank_in_list.toon	toon-error	
toonerr_blank_in_tabular	["--decode"]	cases/inputs/hand/toonerr_blank_in_tabular.toon	toon-error	
toonerr_extra_list_items	["--decode"]	cases/inputs/hand/toonerr_extra_list_items.toon	toon-error	
toonerr_extra_tabular_rows	["--decode"]	cases/inputs/hand/toonerr_extra_tabular_rows.toon	toon-error	
toonerr_too_few_list_items	["--decode"]	cases/inputs/hand/toonerr_too_few_list_items.toon	toon-error	
